,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.24242666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.11772333333334,139.4797933333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.46908166666665,129.79949500000004,109.89413833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.46519,132.47846833333332,107.31353333333334,90.64705999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.25427166666668,154.96554833333334,144.34180166666664,103.94324666666667,101.12190333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.75753500000002,146.76471999999995,114.39248999999998,93.37280166666667,96.31606166666667,128.27318666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
133.41015000000002,133.14282999999998,116.45230333333333,101.843115,100.50824166666665,111.86766833333336,99.74266500000002,,,,,,,,,,,,,,,,,,,,,,,,,
149.92586833333334,164.1638066666667,118.58493666666666,126.03962,127.93219999999998,161.35831333333334,135.3397766666667,138.6276466666667,,,,,,,,,,,,,,,,,,,,,,,,
148.01202333333333,142.44243833333334,144.63880500000002,114.542375,131.797175,138.79649833333332,119.89700833333332,119.65042166666669,153.76391166666667,,,,,,,,,,,,,,,,,,,,,,,
148.4876816666667,148.93650499999995,140.82411333333334,114.71401000000003,118.22621499999998,140.95501333333337,131.797975,124.6717333333333,151.93596833333334,172.31898,,,,,,,,,,,,,,,,,,,,,,
144.36675166666666,159.087475,132.01461166666667,111.40322833333335,120.82360500000003,124.44012666666667,141.88402833333336,119.88880833333332,156.56115499999999,171.98477333333332,159.59295,,,,,,,,,,,,,,,,,,,,,
127.89948166666666,132.40861666666666,121.21441166666666,103.62043833333335,96.47479833333331,113.373125,97.99756999999998,100.18893833333335,126.72524500000002,126.78273000000002,125.88836833333335,121.63911666666664,,,,,,,,,,,,,,,,,,,,
145.00822666666664,118.1726466666667,127.09950166666667,93.31314833333334,104.44672166666666,116.49314000000001,91.2229,98.51879666666669,147.279695,139.72211333333334,129.82131166666667,140.90583,89.97744833333331,,,,,,,,,,,,,,,,,,,
137.52035833333332,137.59551333333334,119.53763666666663,97.6032,100.78958,105.95654333333331,95.001975,101.88002999999999,128.07235166666663,127.40922333333339,135.1147583333333,120.54544999999999,101.22330333333333,92.46327,,,,,,,,,,,,,,,,,,
156.00212666666667,150.11790333333335,144.93087666666668,118.63295333333338,122.07992500000003,126.19158833333334,117.36821666666673,110.10900666666666,169.21018166666664,135.90933666666663,152.87886333333333,131.6728866666667,110.356995,120.00342666666666,109.15391000000001,,,,,,,,,,,,,,,,,
147.92641999999995,157.83713999999998,145.1589283333333,123.63306333333334,130.66138833333332,134.44004833333332,134.28811000000002,134.799585,152.39383999999998,142.58153666666666,159.02892500000002,140.702745,127.00489833333336,129.63789,133.84228666666664,145.74195333333333,,,,,,,,,,,,,,,,
165.21460333333334,148.90235333333337,137.7126616666667,114.86414500000001,119.92959166666668,141.05223333333333,117.36851833333334,125.49701166666665,157.134645,139.3965716666667,147.96565500000003,152.82903000000002,113.62417499999998,132.13340999999997,122.56393166666666,156.449935,149.689915,,,,,,,,,,,,,,,
151.924215,170.67793333333336,145.42911333333333,118.03107833333335,123.28007499999997,144.35887999999997,125.34082333333329,126.10475166666666,142.52228666666667,148.55724666666669,137.06067166666662,140.87743000000003,110.83648333333336,119.76940499999999,116.12505,148.7787,151.24117166666665,152.27244999999996,,,,,,,,,,,,,,
157.23269500000004,151.95201666666668,150.07680166666668,117.15124666666665,117.94459166666662,134.73001666666667,125.10620333333335,119.47715166666664,140.28885333333335,149.52227833333333,137.77611333333334,148.68898166666665,117.36451833333335,116.20758333333332,121.45444833333335,154.57972166666664,167.14854833333337,149.92975000000004,153.65309166666665,,,,,,,,,,,,,
161.32490666666664,157.12217833333332,141.18953333333337,114.16050166666668,117.96421,120.334495,108.82190166666668,117.82602499999999,146.61876500000002,144.57579833333335,143.42650166666667,132.87650666666667,106.36744833333333,120.77238666666666,116.67937333333334,135.551595,145.13111000000004,163.3608416666667,145.42149833333335,130.74792000000005,,,,,,,,,,,,
140.97173,137.7224433333333,125.59691166666666,98.52278,105.84675666666666,103.12569666666667,94.37296333333335,102.71602666666668,135.01449,130.5855216666667,131.81787333333332,118.02837833333334,105.23468166666667,96.60011500000002,102.35163666666668,121.96587000000002,128.18057999999996,128.69363833333333,127.11538166666668,141.4266966666667,125.41972166666669,,,,,,,,,,,
153.04683166666663,164.6197733333333,134.37199499999997,125.18230333333332,138.38052333333334,130.416635,115.64405666666666,115.27750166666668,154.82117499999998,158.09764166666662,181.22736333333336,168.4739,112.02678500000002,119.50834833333334,114.37126999999998,134.55741499999996,146.7024833333333,150.76748,141.03736333333336,149.29662166666665,134.93028333333336,108.47133,,,,,,,,,,
161.06797,164.20600166666665,158.733235,121.453145,123.70849666666663,134.7040833333333,119.08949166666667,117.74144,156.56583666666666,156.75080499999999,159.48759666666666,143.24449833333335,124.73108,114.63015666666666,114.229935,137.47819333333334,160.31995999999998,160.26184,152.0673483333333,145.56109999999998,147.25199166666664,120.94842166666666,134.80853166666668,,,,,,,,,
163.255005,161.62349500000002,154.56970166666667,136.1889733333333,143.09259333333335,149.50402666666668,135.48322833333333,139.03088333333332,156.62308166666668,159.04783833333335,158.2622933333333,155.5116,141.30255166666666,143.60075166666664,133.35586166666664,179.30148333333332,153.22005,161.30498999999998,157.14512666666673,149.4159583333333,154.21061499999996,138.47255666666663,164.13573333333335,168.62113666666673,,,,,,,,
151.14653500000006,159.35292833333335,144.25020999999998,126.86233,146.04080500000003,142.2868483333333,142.69615333333334,133.78275166666666,162.00938499999995,147.52056166666665,152.21245,144.251395,127.07465000000003,131.0016916666667,129.15731166666666,153.28463333333332,142.81834000000003,150.91429666666664,147.40317666666667,152.73520666666664,143.60813499999998,125.91766333333334,144.846535,167.507285,163.19981833333333,,,,,,,
165.32906833333334,166.03268000000003,156.75286666666668,114.84747666666668,132.17021,138.5235883333333,137.15858666666665,125.19160333333336,157.58641500000002,158.80566833333336,143.855405,139.09448333333333,115.96175833333335,118.36276333333332,130.25297833333332,156.4873666666667,162.04783333333336,148.66266333333334,165.020945,150.26252166666666,159.50976166666666,124.77292833333331,161.35519000000002,160.63991166666668,172.51899333333336,163.1959516666667,,,,,,
159.50592833333334,160.8024133333333,138.11681333333337,116.30588166666666,122.08241833333334,142.94659,113.40607166666669,121.22045833333333,175.60587500000003,160.46772666666664,143.4952483333333,142.8896566666667,117.62007000000003,131.19086166666668,122.43266000000003,148.74518,152.26971833333334,148.56517666666667,153.54100333333332,143.23251333333337,146.61864666666662,114.34073500000001,145.3987616666667,157.71380166666668,156.3748633333333,146.05342166666668,139.85351000000003,,,,,
158.41106000000005,161.58116,143.17924333333332,116.98292666666661,114.22563166666664,134.1866233333333,111.42313999999999,124.51525833333334,178.0244783333334,170.79273333333333,157.9695716666667,137.0653016666667,121.68083166666666,118.66440166666668,123.84406333333335,150.9940616666667,160.398475,153.49986833333335,147.651895,147.34090833333335,139.20944833333334,116.0632966666667,141.55311833333334,161.12643666666668,172.99153499999994,158.99657000000002,146.067605,138.32668666666666,,,,
160.9669,168.28639500000003,143.60328333333334,114.18284999999999,121.38906,130.35443,111.3047366666667,120.75821499999998,164.68893666666662,167.36736166666665,157.82570166666662,140.84155833333332,114.97116166666666,111.87017833333334,116.5330516666667,154.13669499999997,148.58957666666666,146.61951333333334,144.75928333333331,167.89138833333337,138.004165,114.26326833333336,132.4579283333333,154.5056,167.26424500000002,140.27204666666668,150.191135,137.9509966666667,144.87745333333334,,,
163.16996666666668,161.532325,151.49517,122.82394833333335,133.30284166666667,139.35431833333337,114.21791666666667,118.87201833333333,162.28478666666663,164.3263,167.9485566666667,151.02191333333334,116.03048999999999,128.4892516666667,120.96073500000001,145.06237166666668,164.15966499999996,162.6702416666667,150.55150666666668,150.71244333333337,141.06332833333335,129.39316666666664,141.40534999999994,156.16532500000002,164.81337499999998,162.13115,151.41998333333333,153.280415,158.97116666666668,135.02180166666665,,
182.46827833333333,166.05776166666664,151.21811499999995,123.17146833333332,117.44766666666668,132.93157166666663,114.00499500000001,114.12388000000004,170.225025,160.091635,162.7983933333333,157.3500066666667,118.90685500000002,125.04604833333332,117.6212683333333,127.90276,165.05132833333337,160.21440333333334,152.407035,160.535675,152.7641716666667,114.13871499999996,138.99471000000005,139.95332499999998,166.92070666666666,150.32156999999998,163.81279166666667,159.44087666666667,154.16684499999997,131.94181999999995,143.25181000000003,
